214.65	7.5
216.05	7.5
217.55	7.4
218.95	7.6
220.55	7.7
222.05	8
223.65	8.4
225.15	8.7
226.95	9.4
228.35	10
230.05	11
231.55	12
232.95	13
234.55	15
236.05	17
237.65	19.5
239.25	23
240.85	27
242.45	33
243.85	38
245.05	45
246.35	52
247.95	62
249.55	75
251.15	91
252.75	105
254.25	120
255.55	130
256.85	132
257.85	132
259.15	130
260.55	125
262.05	120
263.65	110
265.25	90
266.75	80
268.15	65
269.75	55
271.25	50
272.65	46
274.05	45
275.45	46
276.75	47
278.15	50
279.35	50
280.65	52
282.15	55
283.65	59
285.35	63
286.85	65
288.45	68
289.75	70
291.35	72
292.65	73
293.95	73
295.25	75
296.55	77
297.85	79
299.05	82
300.35	85
301.45	87
302.75	93
304.35	100
306.05	110
307.75	120
309.35	130
310.85	140
312.35	150
313.85	155
315.35	160
316.85	165
318.15	165
319.45	165
320.85	160
322.45	155
323.95	145
325.35	140
326.75	125
328.15	115
329.55	105
