1	214.65
2	216.05
3	217.55
4	218.95
5	220.55
6	222.05
7	223.65
8	225.15
9	226.95
10	228.35
11	230.05
12	231.55
13	232.95
14	234.55
15	236.05
16	237.65
17	239.25
18	240.85
19	242.45
20	243.85
21	245.05
22	246.35
23	247.95
24	249.55
25	251.15
26	252.75
27	254.25
28	255.55
29	256.85
30	257.85
31	259.15
32	260.55
33	262.05
34	263.65
35	265.25
36	266.75
37	268.15
38	269.75
39	271.25
40	272.65
41	274.05
42	275.45
43	276.75
44	278.15
45	279.35
46	280.65
47	282.15
48	283.65
49	285.35
50	286.85
51	288.45
52	289.75
53	291.35
54	292.65
55	293.95
56	295.25
57	296.55
58	297.85
59	299.05
60	300.35
61	301.45
62	302.75
63	304.35
64	306.05
65	307.75
66	309.35
67	310.85
68	312.35
69	313.85
70	315.35
71	316.85
72	318.15
73	319.45
74	320.85
75	322.45
76	323.95
77	325.35
78	326.75
79	328.15
80	329.55
